time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.188796486362,-0.359490756079,4.06520894026,6.1640561033,6.28123343553,0.0,-0.254232214139,-0.855204086788,3.94887094806,-0.088804211534,-0.0803172209895,0.0,450.559193326,449.616464789,449.671694509,450.32529275
1.9800000000000013,-0.203994973998,-0.413262117041,4.30480798555,6.158917015,6.27622027699,0.0,-0.251891464853,-0.93766431925,4.03735002732,-0.0799964134586,-0.0909633449753,0.0,450.546982476,449.679688697,449.636038943,450.343105776
2.0400000000000014,-0.218948955275,-0.472076259152,4.54963081941,6.15421035092,6.27058733311,0.0,-0.246022194284,-1.02324672877,4.12299742839,-0.0755099271512,-0.100468715692,0.0,450.472688264,449.69592935,449.814940398,450.173311811
2.1000000000000014,-0.233435108862,-0.536112681836,4.79951118615,6.14973267858,6.26443722395,0.0,-0.236246269163,-1.11171340222,4.20593111454,-0.0729206202605,-0.106910283452,0.0,450.244709887,449.714202747,450.051688027,450.256950207
2.1600000000000015,-0.247210558498,-0.605536222043,5.05425881425,6.14536650324,6.25787028247,0.0,-0.222297190806,-1.20280191072,4.28523785128,-0.0724693904677,-0.115077567853,0.0,450.089680531,449.41766792,449.863949534,449.896457146
2.2200000000000015,-0.260016940708,-0.680503828354,5.31366987482,6.14102911077,6.25081334064,0.0,-0.203900225334,-1.29651071094,4.36137338334,-0.0719334331128,-0.123242269611,0.0,449.794133998,449.120059401,449.954160921,449.993586127
2.2800000000000016,-0.271577882794,-0.761174745672,5.57757458109,6.13675188363,6.24326258318,0.0,-0.180738396937,-1.39290570279,4.43501729571,-0.0700255139929,-0.131634482887,0.0,449.963597895,449.2693403,449.98782451,450.138427601
2.3400000000000016,-0.28159955222,-0.847704223904,5.84579428917,6.13263150815,6.23519982719,0.0,-0.152546899523,-1.49178087058,4.50520259852,-0.0660976697639,-0.140520255716,0.0,449.71036761,448.973445617,449.856044342,450.170517738
2.4000000000000017,-0.289769815975,-0.940241343516,6.1181485429,6.12880223239,6.22670169545,0.0,-0.118981869802,-1.59313316829,4.57282909628,-0.0596201542909,-0.143962112521,0.0,449.911248746,449.614030397,449.589144487,450.110790384
2.4600000000000017,-0.295760559598,-1.03892608917,6.39446791692,6.12526688609,6.21795054568,0.0,-0.0798796865603,-1.69666824379,4.63737096549,-0.0575628680989,-0.149924738406,0.0,449.940591102,449.437867927,449.788120787,449.952340776
2.520000000000002,-0.299235074345,-1.14388473532,6.67456837742,6.12176089384,6.20877571136,0.0,-0.0350759723697,-1.8022546366,4.69885680491,-0.0602325084237,-0.159676434093,0.0,450.076274195,449.264366449,449.985256985,449.766734458
2.580000000000002,-0.299842214694,-1.25524278334,6.95827918963,6.11821635791,6.19899736854,0.0,0.0157509896319,-1.90998914397,4.75769952932,-0.056857665961,-0.170537418895,0.0,450.189093415,449.284207032,449.973327291,450.24408654
2.640000000000002,-0.297211424375,-1.37312497321,7.24541786104,6.11469757991,6.1885773943,0.0,0.07291044662,-2.01971342519,4.81310767914,-0.0624859365819,-0.180789850302,0.0,450.148336887,449.289064957,450.216139638,449.758102253
2.700000000000002,-0.290950095094,-1.49765472432,7.53579386801,6.11085226911,6.17753192869,0.0,0.136821258574,-2.13160269589,4.86558536328,-0.067501721849,-0.191668553536,0.0,450.436505546,449.523209831,450.184429973,449.775377703
2.760000000000002,-0.280643576445,-1.62896524675,7.8292138211,6.1066836461,6.16582207298,0.0,0.207804516821,-2.24576436556,4.91454644041,-0.0737509578545,-0.203263230765,0.0,450.419446767,449.443758464,450.278605923,449.769076672
